Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
31.1.2025 11.31.18,System.Runtime,Exception Count (Count / 1 sec),Rate,0
31.1.2025 11.31.18,System.Runtime,% Time in GC since last GC (%),Metric,0
31.1.2025 11.31.18,System.Runtime,Gen 0 Size (B),Metric,24
31.1.2025 11.31.18,System.Runtime,Gen 1 Size (B),Metric,183488
31.1.2025 11.31.18,System.Runtime,Gen 2 Size (B),Metric,485760
31.1.2025 11.31.18,System.Runtime,LOH Size (B),Metric,24
31.1.2025 11.31.18,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,88984
31.1.2025 11.31.18,System.Runtime,Number of Assemblies Loaded,Metric,674
31.1.2025 11.31.18,System.Runtime,IL Bytes Jitted (B),Metric,339462
31.1.2025 11.31.18,System.Runtime,Number of Methods Jitted,Metric,4737
31.1.2025 11.31.19,System.Runtime,CPU Usage (%),Metric,0
31.1.2025 11.31.19,System.Runtime,Working Set (MB),Metric,71
31.1.2025 11.31.19,System.Runtime,GC Heap Size (MB),Metric,3
31.1.2025 11.31.19,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.19,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.19,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.19,System.Runtime,ThreadPool Thread Count,Metric,2
31.1.2025 11.31.19,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
31.1.2025 11.31.19,System.Runtime,ThreadPool Queue Length,Metric,0
31.1.2025 11.31.19,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,9
31.1.2025 11.31.19,System.Runtime,Allocation Rate (B / 1 sec),Rate,1347680
31.1.2025 11.31.19,System.Runtime,Number of Active Timers,Metric,0
31.1.2025 11.31.19,System.Runtime,GC Fragmentation (%),Metric,0.006330115524608324
31.1.2025 11.31.19,System.Runtime,Exception Count (Count / 1 sec),Rate,0
31.1.2025 11.31.19,System.Runtime,% Time in GC since last GC (%),Metric,0
31.1.2025 11.31.19,System.Runtime,Gen 0 Size (B),Metric,24
31.1.2025 11.31.19,System.Runtime,Gen 1 Size (B),Metric,183488
31.1.2025 11.31.19,System.Runtime,Gen 2 Size (B),Metric,485760
31.1.2025 11.31.19,System.Runtime,LOH Size (B),Metric,24
31.1.2025 11.31.19,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,88984
31.1.2025 11.31.19,System.Runtime,Number of Assemblies Loaded,Metric,683
31.1.2025 11.31.19,System.Runtime,IL Bytes Jitted (B),Metric,343908
31.1.2025 11.31.19,System.Runtime,Number of Methods Jitted,Metric,4800
31.1.2025 11.31.20,System.Runtime,CPU Usage (%),Metric,0
31.1.2025 11.31.20,System.Runtime,Working Set (MB),Metric,72
31.1.2025 11.31.20,System.Runtime,GC Heap Size (MB),Metric,4
31.1.2025 11.31.20,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.20,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.20,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.20,System.Runtime,ThreadPool Thread Count,Metric,2
31.1.2025 11.31.20,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
31.1.2025 11.31.20,System.Runtime,ThreadPool Queue Length,Metric,0
31.1.2025 11.31.20,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,9
31.1.2025 11.31.20,System.Runtime,Allocation Rate (B / 1 sec),Rate,1216840
31.1.2025 11.31.20,System.Runtime,Number of Active Timers,Metric,0
31.1.2025 11.31.20,System.Runtime,GC Fragmentation (%),Metric,0.006330115524608324
31.1.2025 11.31.20,System.Runtime,Exception Count (Count / 1 sec),Rate,0
31.1.2025 11.31.20,System.Runtime,% Time in GC since last GC (%),Metric,0
31.1.2025 11.31.20,System.Runtime,Gen 0 Size (B),Metric,24
31.1.2025 11.31.20,System.Runtime,Gen 1 Size (B),Metric,183488
31.1.2025 11.31.20,System.Runtime,Gen 2 Size (B),Metric,485760
31.1.2025 11.31.20,System.Runtime,LOH Size (B),Metric,24
31.1.2025 11.31.20,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,88984
31.1.2025 11.31.20,System.Runtime,Number of Assemblies Loaded,Metric,691
31.1.2025 11.31.20,System.Runtime,IL Bytes Jitted (B),Metric,348199
31.1.2025 11.31.20,System.Runtime,Number of Methods Jitted,Metric,4862
31.1.2025 11.31.21,System.Runtime,CPU Usage (%),Metric,0
31.1.2025 11.31.21,System.Runtime,Working Set (MB),Metric,72
31.1.2025 11.31.21,System.Runtime,GC Heap Size (MB),Metric,1
31.1.2025 11.31.21,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,1
31.1.2025 11.31.21,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.21,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.21,System.Runtime,ThreadPool Thread Count,Metric,2
31.1.2025 11.31.21,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
31.1.2025 11.31.21,System.Runtime,ThreadPool Queue Length,Metric,0
31.1.2025 11.31.21,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,9
31.1.2025 11.31.21,System.Runtime,Allocation Rate (B / 1 sec),Rate,1414304
31.1.2025 11.31.21,System.Runtime,Number of Active Timers,Metric,0
31.1.2025 11.31.21,System.Runtime,GC Fragmentation (%),Metric,0.005792176700003862
31.1.2025 11.31.21,System.Runtime,Exception Count (Count / 1 sec),Rate,0
31.1.2025 11.31.21,System.Runtime,% Time in GC since last GC (%),Metric,0
31.1.2025 11.31.21,System.Runtime,Gen 0 Size (B),Metric,24
31.1.2025 11.31.21,System.Runtime,Gen 1 Size (B),Metric,253912
31.1.2025 11.31.21,System.Runtime,Gen 2 Size (B),Metric,485760
31.1.2025 11.31.21,System.Runtime,LOH Size (B),Metric,24
31.1.2025 11.31.21,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,88984
31.1.2025 11.31.21,System.Runtime,Number of Assemblies Loaded,Metric,700
31.1.2025 11.31.21,System.Runtime,IL Bytes Jitted (B),Metric,352645
31.1.2025 11.31.21,System.Runtime,Number of Methods Jitted,Metric,4925
31.1.2025 11.31.22,System.Runtime,CPU Usage (%),Metric,0
31.1.2025 11.31.22,System.Runtime,Working Set (MB),Metric,72
31.1.2025 11.31.22,System.Runtime,GC Heap Size (MB),Metric,3
31.1.2025 11.31.22,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.22,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.22,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.22,System.Runtime,ThreadPool Thread Count,Metric,2
31.1.2025 11.31.22,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
31.1.2025 11.31.22,System.Runtime,ThreadPool Queue Length,Metric,0
31.1.2025 11.31.22,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,9
31.1.2025 11.31.22,System.Runtime,Allocation Rate (B / 1 sec),Rate,1347704
31.1.2025 11.31.22,System.Runtime,Number of Active Timers,Metric,0
31.1.2025 11.31.22,System.Runtime,GC Fragmentation (%),Metric,0.005792176700003862
31.1.2025 11.31.22,System.Runtime,Exception Count (Count / 1 sec),Rate,0
31.1.2025 11.31.22,System.Runtime,% Time in GC since last GC (%),Metric,0
31.1.2025 11.31.22,System.Runtime,Gen 0 Size (B),Metric,24
31.1.2025 11.31.22,System.Runtime,Gen 1 Size (B),Metric,253912
31.1.2025 11.31.22,System.Runtime,Gen 2 Size (B),Metric,485760
31.1.2025 11.31.22,System.Runtime,LOH Size (B),Metric,24
31.1.2025 11.31.22,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,88984
31.1.2025 11.31.22,System.Runtime,Number of Assemblies Loaded,Metric,709
31.1.2025 11.31.22,System.Runtime,IL Bytes Jitted (B),Metric,357091
31.1.2025 11.31.22,System.Runtime,Number of Methods Jitted,Metric,4988
31.1.2025 11.31.23,System.Runtime,CPU Usage (%),Metric,0
31.1.2025 11.31.23,System.Runtime,Working Set (MB),Metric,73
31.1.2025 11.31.23,System.Runtime,GC Heap Size (MB),Metric,4
31.1.2025 11.31.23,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.23,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.23,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.23,System.Runtime,ThreadPool Thread Count,Metric,2
31.1.2025 11.31.23,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
31.1.2025 11.31.23,System.Runtime,ThreadPool Queue Length,Metric,0
31.1.2025 11.31.23,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,9
31.1.2025 11.31.23,System.Runtime,Allocation Rate (B / 1 sec),Rate,1355864
31.1.2025 11.31.23,System.Runtime,Number of Active Timers,Metric,0
31.1.2025 11.31.23,System.Runtime,GC Fragmentation (%),Metric,0.005792176700003862
31.1.2025 11.31.23,System.Runtime,Exception Count (Count / 1 sec),Rate,0
31.1.2025 11.31.23,System.Runtime,% Time in GC since last GC (%),Metric,0
31.1.2025 11.31.23,System.Runtime,Gen 0 Size (B),Metric,24
31.1.2025 11.31.23,System.Runtime,Gen 1 Size (B),Metric,253912
31.1.2025 11.31.23,System.Runtime,Gen 2 Size (B),Metric,485760
31.1.2025 11.31.23,System.Runtime,LOH Size (B),Metric,24
31.1.2025 11.31.23,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,88984
31.1.2025 11.31.23,System.Runtime,Number of Assemblies Loaded,Metric,718
31.1.2025 11.31.23,System.Runtime,IL Bytes Jitted (B),Metric,361537
31.1.2025 11.31.23,System.Runtime,Number of Methods Jitted,Metric,5051
31.1.2025 11.31.24,System.Runtime,CPU Usage (%),Metric,0
31.1.2025 11.31.24,System.Runtime,Working Set (MB),Metric,74
31.1.2025 11.31.24,System.Runtime,GC Heap Size (MB),Metric,1
31.1.2025 11.31.24,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,1
31.1.2025 11.31.24,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,1
31.1.2025 11.31.24,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.24,System.Runtime,ThreadPool Thread Count,Metric,2
31.1.2025 11.31.24,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
31.1.2025 11.31.24,System.Runtime,ThreadPool Queue Length,Metric,0
31.1.2025 11.31.24,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,9
31.1.2025 11.31.24,System.Runtime,Allocation Rate (B / 1 sec),Rate,1445552
31.1.2025 11.31.24,System.Runtime,Number of Active Timers,Metric,0
31.1.2025 11.31.24,System.Runtime,GC Fragmentation (%),Metric,0.007293946024799417
31.1.2025 11.31.24,System.Runtime,Exception Count (Count / 1 sec),Rate,0
31.1.2025 11.31.24,System.Runtime,% Time in GC since last GC (%),Metric,0
31.1.2025 11.31.24,System.Runtime,Gen 0 Size (B),Metric,24
31.1.2025 11.31.24,System.Runtime,Gen 1 Size (B),Metric,36176
31.1.2025 11.31.24,System.Runtime,Gen 2 Size (B),Metric,532872
31.1.2025 11.31.24,System.Runtime,LOH Size (B),Metric,24
31.1.2025 11.31.24,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,88984
31.1.2025 11.31.24,System.Runtime,Number of Assemblies Loaded,Metric,727
31.1.2025 11.31.24,System.Runtime,IL Bytes Jitted (B),Metric,367078
31.1.2025 11.31.24,System.Runtime,Number of Methods Jitted,Metric,5121
31.1.2025 11.31.25,System.Runtime,CPU Usage (%),Metric,0
31.1.2025 11.31.25,System.Runtime,Working Set (MB),Metric,74
31.1.2025 11.31.25,System.Runtime,GC Heap Size (MB),Metric,2
31.1.2025 11.31.25,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.25,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.25,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.25,System.Runtime,ThreadPool Thread Count,Metric,2
31.1.2025 11.31.25,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
31.1.2025 11.31.25,System.Runtime,ThreadPool Queue Length,Metric,0
31.1.2025 11.31.25,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,9
31.1.2025 11.31.25,System.Runtime,Allocation Rate (B / 1 sec),Rate,1347664
31.1.2025 11.31.25,System.Runtime,Number of Active Timers,Metric,0
31.1.2025 11.31.25,System.Runtime,GC Fragmentation (%),Metric,0.007293946024799417
31.1.2025 11.31.25,System.Runtime,Exception Count (Count / 1 sec),Rate,0
31.1.2025 11.31.25,System.Runtime,% Time in GC since last GC (%),Metric,0
31.1.2025 11.31.25,System.Runtime,Gen 0 Size (B),Metric,24
31.1.2025 11.31.25,System.Runtime,Gen 1 Size (B),Metric,36176
31.1.2025 11.31.25,System.Runtime,Gen 2 Size (B),Metric,532872
31.1.2025 11.31.25,System.Runtime,LOH Size (B),Metric,24
31.1.2025 11.31.25,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,88984
31.1.2025 11.31.25,System.Runtime,Number of Assemblies Loaded,Metric,736
31.1.2025 11.31.25,System.Runtime,IL Bytes Jitted (B),Metric,371524
31.1.2025 11.31.25,System.Runtime,Number of Methods Jitted,Metric,5184
31.1.2025 11.31.26,System.Runtime,CPU Usage (%),Metric,0
31.1.2025 11.31.26,System.Runtime,Working Set (MB),Metric,75
31.1.2025 11.31.26,System.Runtime,GC Heap Size (MB),Metric,4
31.1.2025 11.31.26,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.26,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.26,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.26,System.Runtime,ThreadPool Thread Count,Metric,2
31.1.2025 11.31.26,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
31.1.2025 11.31.26,System.Runtime,ThreadPool Queue Length,Metric,0
31.1.2025 11.31.26,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,9
31.1.2025 11.31.26,System.Runtime,Allocation Rate (B / 1 sec),Rate,1355832
31.1.2025 11.31.26,System.Runtime,Number of Active Timers,Metric,0
31.1.2025 11.31.26,System.Runtime,GC Fragmentation (%),Metric,0.007293946024799417
31.1.2025 11.31.26,System.Runtime,Exception Count (Count / 1 sec),Rate,0
31.1.2025 11.31.26,System.Runtime,% Time in GC since last GC (%),Metric,0
31.1.2025 11.31.26,System.Runtime,Gen 0 Size (B),Metric,24
31.1.2025 11.31.26,System.Runtime,Gen 1 Size (B),Metric,36176
31.1.2025 11.31.26,System.Runtime,Gen 2 Size (B),Metric,532872
31.1.2025 11.31.26,System.Runtime,LOH Size (B),Metric,24
31.1.2025 11.31.26,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,88984
31.1.2025 11.31.26,System.Runtime,Number of Assemblies Loaded,Metric,745
31.1.2025 11.31.26,System.Runtime,IL Bytes Jitted (B),Metric,375970
31.1.2025 11.31.26,System.Runtime,Number of Methods Jitted,Metric,5247
31.1.2025 11.31.27,System.Runtime,CPU Usage (%),Metric,0
31.1.2025 11.31.27,System.Runtime,Working Set (MB),Metric,75
31.1.2025 11.31.27,System.Runtime,GC Heap Size (MB),Metric,1
31.1.2025 11.31.27,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,1
31.1.2025 11.31.27,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.27,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.27,System.Runtime,ThreadPool Thread Count,Metric,2
31.1.2025 11.31.27,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
31.1.2025 11.31.27,System.Runtime,ThreadPool Queue Length,Metric,0
31.1.2025 11.31.27,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,9
31.1.2025 11.31.27,System.Runtime,Allocation Rate (B / 1 sec),Rate,1434656
31.1.2025 11.31.27,System.Runtime,Number of Active Timers,Metric,0
31.1.2025 11.31.27,System.Runtime,GC Fragmentation (%),Metric,0.006648420446109012
31.1.2025 11.31.27,System.Runtime,Exception Count (Count / 1 sec),Rate,0
31.1.2025 11.31.27,System.Runtime,% Time in GC since last GC (%),Metric,0
31.1.2025 11.31.27,System.Runtime,Gen 0 Size (B),Metric,24
31.1.2025 11.31.27,System.Runtime,Gen 1 Size (B),Metric,100072
31.1.2025 11.31.27,System.Runtime,Gen 2 Size (B),Metric,532872
31.1.2025 11.31.27,System.Runtime,LOH Size (B),Metric,24
31.1.2025 11.31.27,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,88984
31.1.2025 11.31.27,System.Runtime,Number of Assemblies Loaded,Metric,754
31.1.2025 11.31.27,System.Runtime,IL Bytes Jitted (B),Metric,380416
31.1.2025 11.31.27,System.Runtime,Number of Methods Jitted,Metric,5310
31.1.2025 11.31.28,System.Runtime,CPU Usage (%),Metric,0
31.1.2025 11.31.28,System.Runtime,Working Set (MB),Metric,76
31.1.2025 11.31.28,System.Runtime,GC Heap Size (MB),Metric,2
31.1.2025 11.31.28,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.28,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.28,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.28,System.Runtime,ThreadPool Thread Count,Metric,2
31.1.2025 11.31.28,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
31.1.2025 11.31.28,System.Runtime,ThreadPool Queue Length,Metric,0
31.1.2025 11.31.28,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,9
31.1.2025 11.31.28,System.Runtime,Allocation Rate (B / 1 sec),Rate,1347672
31.1.2025 11.31.28,System.Runtime,Number of Active Timers,Metric,0
31.1.2025 11.31.28,System.Runtime,GC Fragmentation (%),Metric,0.006648420446109012
31.1.2025 11.31.28,System.Runtime,Exception Count (Count / 1 sec),Rate,0
31.1.2025 11.31.28,System.Runtime,% Time in GC since last GC (%),Metric,0
31.1.2025 11.31.28,System.Runtime,Gen 0 Size (B),Metric,24
31.1.2025 11.31.28,System.Runtime,Gen 1 Size (B),Metric,100072
31.1.2025 11.31.28,System.Runtime,Gen 2 Size (B),Metric,532872
31.1.2025 11.31.28,System.Runtime,LOH Size (B),Metric,24
31.1.2025 11.31.28,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,88984
31.1.2025 11.31.28,System.Runtime,Number of Assemblies Loaded,Metric,763
31.1.2025 11.31.28,System.Runtime,IL Bytes Jitted (B),Metric,384862
31.1.2025 11.31.28,System.Runtime,Number of Methods Jitted,Metric,5373
31.1.2025 11.31.29,System.Runtime,CPU Usage (%),Metric,0
31.1.2025 11.31.29,System.Runtime,Working Set (MB),Metric,76
31.1.2025 11.31.29,System.Runtime,GC Heap Size (MB),Metric,4
31.1.2025 11.31.29,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.29,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.29,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.29,System.Runtime,ThreadPool Thread Count,Metric,2
31.1.2025 11.31.29,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
31.1.2025 11.31.29,System.Runtime,ThreadPool Queue Length,Metric,0
31.1.2025 11.31.29,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,9
31.1.2025 11.31.29,System.Runtime,Allocation Rate (B / 1 sec),Rate,1216984
31.1.2025 11.31.29,System.Runtime,Number of Active Timers,Metric,0
31.1.2025 11.31.29,System.Runtime,GC Fragmentation (%),Metric,0.006648420446109012
31.1.2025 11.31.29,System.Runtime,Exception Count (Count / 1 sec),Rate,0
31.1.2025 11.31.29,System.Runtime,% Time in GC since last GC (%),Metric,0
31.1.2025 11.31.29,System.Runtime,Gen 0 Size (B),Metric,24
31.1.2025 11.31.29,System.Runtime,Gen 1 Size (B),Metric,100072
31.1.2025 11.31.29,System.Runtime,Gen 2 Size (B),Metric,532872
31.1.2025 11.31.29,System.Runtime,LOH Size (B),Metric,24
31.1.2025 11.31.29,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,88984
31.1.2025 11.31.29,System.Runtime,Number of Assemblies Loaded,Metric,772
31.1.2025 11.31.29,System.Runtime,IL Bytes Jitted (B),Metric,388814
31.1.2025 11.31.29,System.Runtime,Number of Methods Jitted,Metric,5429
31.1.2025 11.31.30,System.Runtime,CPU Usage (%),Metric,0
31.1.2025 11.31.30,System.Runtime,Working Set (MB),Metric,76
31.1.2025 11.31.30,System.Runtime,GC Heap Size (MB),Metric,1
31.1.2025 11.31.30,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,1
31.1.2025 11.31.30,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.30,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.30,System.Runtime,ThreadPool Thread Count,Metric,2
31.1.2025 11.31.30,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
31.1.2025 11.31.30,System.Runtime,ThreadPool Queue Length,Metric,0
31.1.2025 11.31.30,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,9
31.1.2025 11.31.30,System.Runtime,Allocation Rate (B / 1 sec),Rate,1437416
31.1.2025 11.31.30,System.Runtime,Number of Active Timers,Metric,0
31.1.2025 11.31.30,System.Runtime,GC Fragmentation (%),Metric,0.006095021383366686
31.1.2025 11.31.30,System.Runtime,Exception Count (Count / 1 sec),Rate,0
31.1.2025 11.31.30,System.Runtime,% Time in GC since last GC (%),Metric,0
31.1.2025 11.31.30,System.Runtime,Gen 0 Size (B),Metric,24
31.1.2025 11.31.30,System.Runtime,Gen 1 Size (B),Metric,165624
31.1.2025 11.31.30,System.Runtime,Gen 2 Size (B),Metric,532872
31.1.2025 11.31.30,System.Runtime,LOH Size (B),Metric,24
31.1.2025 11.31.30,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,88984
31.1.2025 11.31.30,System.Runtime,Number of Assemblies Loaded,Metric,781
31.1.2025 11.31.30,System.Runtime,IL Bytes Jitted (B),Metric,393260
31.1.2025 11.31.30,System.Runtime,Number of Methods Jitted,Metric,5492
31.1.2025 11.31.31,System.Runtime,CPU Usage (%),Metric,0
31.1.2025 11.31.31,System.Runtime,Working Set (MB),Metric,77
31.1.2025 11.31.31,System.Runtime,GC Heap Size (MB),Metric,2
31.1.2025 11.31.31,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.31,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.31,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.31,System.Runtime,ThreadPool Thread Count,Metric,2
31.1.2025 11.31.31,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
31.1.2025 11.31.31,System.Runtime,ThreadPool Queue Length,Metric,0
31.1.2025 11.31.31,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,9
31.1.2025 11.31.31,System.Runtime,Allocation Rate (B / 1 sec),Rate,1355888
31.1.2025 11.31.31,System.Runtime,Number of Active Timers,Metric,0
31.1.2025 11.31.31,System.Runtime,GC Fragmentation (%),Metric,0.006095021383366686
31.1.2025 11.31.31,System.Runtime,Exception Count (Count / 1 sec),Rate,0
31.1.2025 11.31.31,System.Runtime,% Time in GC since last GC (%),Metric,0
31.1.2025 11.31.31,System.Runtime,Gen 0 Size (B),Metric,24
31.1.2025 11.31.31,System.Runtime,Gen 1 Size (B),Metric,165624
31.1.2025 11.31.31,System.Runtime,Gen 2 Size (B),Metric,532872
31.1.2025 11.31.31,System.Runtime,LOH Size (B),Metric,24
31.1.2025 11.31.31,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,88984
31.1.2025 11.31.31,System.Runtime,Number of Assemblies Loaded,Metric,790
31.1.2025 11.31.31,System.Runtime,IL Bytes Jitted (B),Metric,397706
31.1.2025 11.31.31,System.Runtime,Number of Methods Jitted,Metric,5555
31.1.2025 11.31.32,System.Runtime,CPU Usage (%),Metric,0
31.1.2025 11.31.32,System.Runtime,Working Set (MB),Metric,78
31.1.2025 11.31.32,System.Runtime,GC Heap Size (MB),Metric,4
31.1.2025 11.31.32,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.32,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.32,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.32,System.Runtime,ThreadPool Thread Count,Metric,2
31.1.2025 11.31.32,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
31.1.2025 11.31.32,System.Runtime,ThreadPool Queue Length,Metric,0
31.1.2025 11.31.32,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,9
31.1.2025 11.31.32,System.Runtime,Allocation Rate (B / 1 sec),Rate,1347664
31.1.2025 11.31.32,System.Runtime,Number of Active Timers,Metric,0
31.1.2025 11.31.32,System.Runtime,GC Fragmentation (%),Metric,0.006095021383366686
31.1.2025 11.31.32,System.Runtime,Exception Count (Count / 1 sec),Rate,0
31.1.2025 11.31.32,System.Runtime,% Time in GC since last GC (%),Metric,0
31.1.2025 11.31.32,System.Runtime,Gen 0 Size (B),Metric,24
31.1.2025 11.31.32,System.Runtime,Gen 1 Size (B),Metric,165624
31.1.2025 11.31.32,System.Runtime,Gen 2 Size (B),Metric,532872
31.1.2025 11.31.32,System.Runtime,LOH Size (B),Metric,24
31.1.2025 11.31.32,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,88984
31.1.2025 11.31.32,System.Runtime,Number of Assemblies Loaded,Metric,798
31.1.2025 11.31.32,System.Runtime,IL Bytes Jitted (B),Metric,402721
31.1.2025 11.31.32,System.Runtime,Number of Methods Jitted,Metric,5625
31.1.2025 11.31.33,System.Runtime,CPU Usage (%),Metric,0
31.1.2025 11.31.33,System.Runtime,Working Set (MB),Metric,78
31.1.2025 11.31.33,System.Runtime,GC Heap Size (MB),Metric,1
31.1.2025 11.31.33,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,1
31.1.2025 11.31.33,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.33,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.33,System.Runtime,ThreadPool Thread Count,Metric,2
31.1.2025 11.31.33,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
31.1.2025 11.31.33,System.Runtime,ThreadPool Queue Length,Metric,0
31.1.2025 11.31.33,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,9
31.1.2025 11.31.33,System.Runtime,Allocation Rate (B / 1 sec),Rate,1431504
31.1.2025 11.31.33,System.Runtime,Number of Active Timers,Metric,0
31.1.2025 11.31.33,System.Runtime,GC Fragmentation (%),Metric,0.005637720105989138
